jvm_short,jvm_descr,jvm_major_version,gc_descr,gc_short,framework,memflag,compl_req,failed_req,req_per_sec,time_per_req_avg,cpus,concurrency,duration
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Akka,-Xmx128m -Xms128m,2835,0,283.28,3.530,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Akka,-Xmx128m -Xms128m,2825,0,282.47,3.540,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,5096,0,509.54,1.963,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,13671,0,1366.28,0.732,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,6298,0,629.73,1.588,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,13300,0,1329.98,0.752,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,14093,0,1409.29,0.710,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,20950,0,2095.00,0.477,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,19394,0,1938.59,0.516,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,20739,0,2073.89,0.482,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,8110,0,809.97,1.235,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,9005,0,900.03,1.111,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,7950,0,794.98,1.258,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,9078,0,907.79,1.102,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,7398,0,739.18,1.353,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,6120,0,611.79,1.635,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,7839,0,783.89,1.276,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,6455,0,645.13,1.550,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,9039,0,903.88,1.106,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,9647,0,964.49,1.037,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,9231,0,913.66,1.094,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,9072,0,907.18,1.102,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,10329,0,1032.90,0.968,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,12208,0,1220.80,0.819,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,11047,0,1104.70,0.905,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,10243,0,1024.29,0.976,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,55669,0,5566.88,0.180,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,46134,0,4613.40,0.217,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,58220,0,5822.00,0.172,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,46485,0,4648.44,0.215,4,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,41606,0,4160.60,0.240,1,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,47501,0,4746.22,0.211,1,4,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,43876,0,4387.59,0.228,4,1,10
openj9_12_02,OpenJ9 12,12,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,52113,0,5211.30,0.192,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,3489,0,348.87,2.866,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,3409,0,340.89,2.934,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,3422,0,342.19,2.922,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,3116,0,311.58,3.209,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,7556,0,755.22,1.324,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,18688,0,1868.79,0.535,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,6961,0,695.86,1.437,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,16965,0,1696.50,0.589,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,16957,0,1695.47,0.590,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,24292,0,2429.20,0.412,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,17176,0,1717.59,0.582,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,20162,0,2016.19,0.496,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,10356,0,1035.59,0.966,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,11388,0,1138.78,0.878,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,10210,0,1020.98,0.979,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,11286,0,1128.59,0.886,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,8945,0,894.50,1.118,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,7337,0,733.69,1.363,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,8536,0,853.60,1.172,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,6829,0,682.42,1.465,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,22349,0,2234.86,0.447,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,25083,0,2507.45,0.399,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,23888,0,2388.80,0.419,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,27232,0,2723.15,0.367,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,11649,0,1164.82,0.859,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,12970,0,1296.68,0.771,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,11950,0,1194.86,0.837,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,12670,0,1266.98,0.789,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,85082,0,8508.20,0.118,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,58474,0,5847.26,0.171,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,77237,0,7723.66,0.129,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,57219,0,5721.89,0.175,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,36036,0,3603.60,0.278,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,50654,0,5065.39,0.197,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,36867,0,3686.70,0.271,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,45064,0,4506.31,0.222,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,2908,0,289.19,3.458,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,3353,0,334.81,2.987,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,3387,0,338.67,2.953,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,3291,0,328.33,3.046,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,6572,0,657.20,1.522,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,19303,0,1930.29,0.518,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,6926,0,692.49,1.444,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,18529,0,1852.90,0.540,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,16390,0,1638.98,0.610,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,23032,0,2303.20,0.434,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,18169,0,1816.89,0.550,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,23193,0,2319.30,0.431,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,10793,0,1079.27,0.927,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,11352,0,1135.16,0.881,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,10842,0,1084.16,0.922,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,10850,0,1084.97,0.922,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,8770,0,876.99,1.140,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,7339,0,733.36,1.364,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,8701,0,869.67,1.150,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,7200,0,719.91,1.389,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,22862,0,2286.18,0.437,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,24744,0,2474.37,0.404,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,21342,0,2134.17,0.469,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,24230,0,2422.17,0.413,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,10958,0,1095.30,0.913,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,11988,0,1198.08,0.835,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,11877,0,1187.70,0.842,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,11658,0,1165.78,0.858,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,97214,0,9721.37,0.103,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,53263,0,5324.14,0.188,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,36252,0,3624.34,0.276,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,58310,0,5830.99,0.171,4,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,39010,0,3900.99,0.256,1,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,43694,0,4369.40,0.229,1,4,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,37290,0,3728.99,0.268,4,1,10
openj9_13_00,OpenJ9 13,13,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,40678,0,4067.80,0.246,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,3448,0,344.79,2.900,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,3112,0,311.19,3.214,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,3219,0,321.78,3.108,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,3186,0,318.53,3.139,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,6506,0,650.18,1.538,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,17939,0,1793.90,0.557,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,6226,0,622.26,1.607,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,16977,0,1697.68,0.589,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,17772,0,1777.20,0.563,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,18532,0,1852.35,0.540,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,15229,0,1522.90,0.657,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,17549,0,1754.67,0.570,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,9466,0,945.39,1.058,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,9584,0,958.38,1.043,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,9997,0,999.33,1.001,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,10342,0,1034.19,0.967,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,7710,0,770.98,1.297,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,6798,0,679.80,1.471,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,7963,0,796.21,1.256,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,6270,0,626.99,1.595,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,18895,0,1889.50,0.529,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,23712,0,2371.20,0.422,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,21603,0,2160.25,0.463,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,23567,0,2356.67,0.424,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,11083,0,1108.29,0.902,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,11824,0,1182.14,0.846,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,10673,0,1067.29,0.937,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,11339,0,1133.89,0.882,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,86021,0,8602.05,0.116,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,48748,0,4874.73,0.205,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,89003,0,8900.27,0.112,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,50555,0,5055.27,0.198,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,31052,0,3105.20,0.322,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,43216,0,4321.60,0.231,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,37023,0,3702.28,0.270,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,40511,0,4051.10,0.247,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,3218,0,321.79,3.108,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,3382,0,338.19,2.957,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,3356,0,335.19,2.983,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,3010,0,300.98,3.322,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,5901,0,589.63,1.696,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,18170,0,1816.99,0.550,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,6170,0,616.99,1.621,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,16935,0,1693.49,0.590,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx128m -Xms128m,16266,0,1626.60,0.615,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx128m -Xms128m,17254,0,1725.34,0.580,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx128m -Xms128m,16427,0,1642.69,0.609,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Helidon SE,-Xmx128m -Xms128m,21796,0,2179.60,0.459,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx128m -Xms128m,9104,0,910.36,1.098,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx128m -Xms128m,10293,0,1029.02,0.972,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx128m -Xms128m,9709,0,970.89,1.030,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot,-Xmx128m -Xms128m,9061,0,906.07,1.104,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx128m -Xms128m,7675,0,767.34,1.303,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx128m -Xms128m,6140,0,613.87,1.629,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx128m -Xms128m,8314,0,831.21,1.203,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Micronaut,-Xmx128m -Xms128m,6651,0,665.08,1.504,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx128m -Xms128m,21351,0,2135.07,0.468,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx128m -Xms128m,24063,0,2406.22,0.416,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx128m -Xms128m,20901,0,2090.10,0.478,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Open Liberty,-Xmx128m -Xms128m,24168,0,2416.72,0.414,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx128m -Xms128m,10569,0,1056.53,0.946,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx128m -Xms128m,10827,0,1082.64,0.924,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx128m -Xms128m,10078,0,1007.30,0.993,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx128m -Xms128m,10506,0,1050.60,0.952,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx128m -Xms128m,76634,0,7663.39,0.130,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx128m -Xms128m,52291,0,5229.06,0.191,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx128m -Xms128m,68260,0,6825.12,0.147,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,No framework,-Xmx128m -Xms128m,55474,0,5547.39,0.180,4,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx128m -Xms128m,32311,0,3231.10,0.309,1,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx128m -Xms128m,34155,0,3415.49,0.293,1,4,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx128m -Xms128m,28178,0,2817.79,0.355,4,1,10
openj9_13_00,OpenJ9 13,13,Balanced policy,Balanced,Vert.x,-Xmx128m -Xms128m,41144,0,4114.38,0.243,4,4,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Akka,-Xmx512m -Xms512m,3017,0,301.45,3.317,1,1,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Akka,-Xmx512m -Xms512m,3036,0,303.34,3.297,1,4,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Akka,-Xmx512m -Xms512m,3060,0,305.97,3.268,4,1,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Akka,-Xmx512m -Xms512m,2911,0,290.68,3.440,4,4,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Quarkus,-Xmx512m -Xms512m,5771,0,577.09,1.733,1,1,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Quarkus,-Xmx512m -Xms512m,8875,0,665.08,1.504,1,4,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Quarkus,-Xmx512m -Xms512m,6022,0,602.19,1.661,4,1,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Quarkus,-Xmx512m -Xms512m,8893,0,686.51,1.457,4,4,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Helidon SE,-Xmx512m -Xms512m,16429,0,1642.83,0.609,1,1,10
openj9_13_00,OpenJ9 13,13,Metronome policy,Metronome,Helidon SE,-Xmx512m -Xms512m,18871,0,1886.95,0.530,1,4,10
