jvm_short,jvm_descr,jvm_vendor,jvm_major_version,gc_descr,gc_short,framework,memflag,compl_req,failed_req,req_per_sec,time_per_req_avg,cpus,concurrency,duration
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,63217,0,3160.85,0.316,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,40339,0,2016.90,0.496,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,59165,0,2958.25,0.338,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,41005,0,2050.25,0.488,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,60085,0,3002.06,0.333,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,105107,0,5255.34,0.190,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,72261,0,3612.91,0.277,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,123012,0,6150.60,0.163,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,100664,0,5032.07,0.199,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,96876,0,4843.80,0.206,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,124163,0,6207.95,0.161,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,103390,0,5167.81,0.194,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,114706,0,5735.13,0.174,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,124676,0,6233.34,0.160,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,34154,0,1707.70,0.586,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,35046,0,1752.28,0.571,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,34339,0,1716.94,0.582,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,33758,0,1687.88,0.592,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,35483,0,1774.15,0.564,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,33405,0,1669.87,0.599,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,32210,0,1610.49,0.621,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,35646,0,1782.28,0.561,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx512m -Xms512m,34225,0,1711.23,0.584,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,58257,0,2912.82,0.343,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,38512,0,1925.31,0.519,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,38675,0,1933.07,0.517,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,57084,0,2854.19,0.350,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,36497,0,1824.82,0.548,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,37708,0,1885.39,0.530,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,54686,0,2734.30,0.366,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,37146,0,1856.80,0.539,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx512m -Xms512m,37939,0,1896.89,0.527,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,43056,0,2152.78,0.465,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,47890,0,2394.47,0.418,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,50155,0,2507.06,0.399,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,45899,0,2294.60,0.436,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,42228,0,2110.97,0.474,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,51443,0,2569.05,0.389,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,42149,0,2107.44,0.475,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,47815,0,2390.74,0.418,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx512m -Xms512m,44398,0,2219.89,0.450,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,73384,0,3669.17,0.273,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,75178,0,3758.89,0.266,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,78121,0,3906.04,0.256,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,73423,0,3671.15,0.272,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,78499,0,3924.93,0.255,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,76349,0,3815.55,0.262,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,71231,0,3561.53,0.281,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,74735,0,3736.74,0.268,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx512m -Xms512m,76410,0,3820.48,0.262,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,175601,0,8780.02,0.114,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,126587,0,6329.34,0.158,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,127594,0,6379.70,0.157,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,160712,0,8035.60,0.124,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,124429,0,6221.45,0.161,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,126832,0,6341.45,0.158,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,158533,0,7926.64,0.126,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,133341,0,6667.03,0.150,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx512m -Xms512m,132601,0,6628.38,0.151,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,138759,0,6937.95,0.144,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,181785,0,9089.24,0.110,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,196526,0,9826.29,0.102,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,134198,0,6709.88,0.149,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,189603,0,9480.15,0.105,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,198468,0,9923.40,0.101,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,141486,0,7074.29,0.141,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,189374,0,9468.70,0.106,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx512m -Xms512m,199875,0,9993.74,0.100,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11728,0,586.13,1.706,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11239,0,561.93,1.780,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11146,0,556.68,1.796,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11151,0,557.55,1.794,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,10318,0,515.77,1.939,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11551,0,577.50,1.732,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11140,0,557.00,1.795,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11523,0,576.15,1.736,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx128m -Xms128m,11130,0,556.48,1.797,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,38665,0,1933.20,0.517,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,60058,0,2997.79,0.334,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,45358,0,2267.90,0.441,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,36388,0,1818.83,0.550,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,61440,0,3071.99,0.326,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,45052,0,2252.59,0.444,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,38340,0,1916.95,0.522,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,60745,0,3037.25,0.329,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx128m -Xms128m,46879,0,2343.94,0.427,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,100428,0,5021.40,0.199,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,109128,0,5456.40,0.183,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,113665,0,5681.14,0.176,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,100653,0,5032.64,0.199,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,111144,0,5555.74,0.180,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,125483,0,6274.14,0.159,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,99921,0,4994.87,0.200,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,116911,0,5845.54,0.171,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Helidon SE,-Xmx128m -Xms128m,122186,0,6108.71,0.164,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,31511,0,1575.55,0.635,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,35643,0,1781.14,0.561,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,32478,0,1623.89,0.616,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,30764,0,1538.18,0.650,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,36156,0,1807.79,0.553,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,33373,0,1668.64,0.599,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,32230,0,1611.49,0.621,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,33925,0,1696.22,0.590,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot,-Xmx128m -Xms128m,34396,0,1719.42,0.582,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,53808,0,2690.39,0.372,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,33927,0,1696.35,0.590,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,37360,0,1867.94,0.535,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,53742,0,2687.09,0.372,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,34999,0,1749.91,0.571,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,37347,0,1867.33,0.536,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,56998,0,2849.90,0.351,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,36042,0,1802.10,0.555,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Micronaut,-Xmx128m -Xms128m,37045,0,1852.23,0.540,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,41130,0,2056.49,0.486,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,40785,0,2039.25,0.490,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,55048,0,2752.38,0.363,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,42037,0,2101.81,0.476,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,45391,0,2269.54,0.441,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,49155,0,2457.19,0.407,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,43097,0,2154.83,0.464,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,44089,0,2204.45,0.454,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Open Liberty,-Xmx128m -Xms128m,56890,0,2844.49,0.352,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,65938,0,3296.73,0.303,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,74590,0,3729.49,0.268,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,76069,0,3803.45,0.263,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,70245,0,3511.16,0.285,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,76627,0,3831.35,0.261,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,78156,0,3907.78,0.256,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,71674,0,3582.30,0.279,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,74646,0,3732.29,0.268,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx128m -Xms128m,72660,0,3632.99,0.275,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,161054,0,8052.70,0.124,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,122116,0,6105.78,0.164,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,120129,0,6006.44,0.166,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,159967,0,7998.35,0.125,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,118731,0,5936.54,0.168,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,115212,0,5760.59,0.174,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,127306,0,6365.28,0.157,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,117576,0,5878.80,0.170,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,No framework,-Xmx128m -Xms128m,118263,0,5912.84,0.169,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,133639,0,6681.94,0.150,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,175568,0,8778.39,0.114,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,189877,0,9493.85,0.105,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,138592,0,6929.59,0.144,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,158432,0,7921.59,0.126,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,189514,0,9475.70,0.106,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,141440,0,7071.98,0.141,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,178064,0,8903.20,0.112,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Vert.x,-Xmx128m -Xms128m,189557,0,9477.84,0.106,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11267,0,563.34,1.775,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,10772,0,538.59,1.857,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11982,0,598.99,1.669,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,10864,0,543.08,1.841,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,10849,0,542.45,1.844,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11213,0,560.64,1.784,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11679,0,583.93,1.713,8,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11139,0,556.93,1.796,8,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11438,0,571.88,1.749,8,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,31282,0,1564.07,0.639,1,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,57234,0,2861.69,0.349,1,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,49711,0,2464.63,0.406,1,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,36352,0,1817.42,0.550,4,1,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,58929,0,2940.47,0.340,4,4,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,48076,0,2403.77,0.416,4,8,20
openj9_12_02,OpenJ9 12,OpenJ9,12,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,35128,0,1756.39,0.569,8,1,20
